,catr,circ,nbv,vosp,prof,plan,lartpc,larrout,surf,env1,tot_val
10182,3.0,3.0,5.0,0,1.0,1.0,2,3,2.0,0,1
10183,3.0,3.0,5.0,0,1.0,1.0,2,4,1.0,0,4
10184,3.0,3.0,5.0,0,1.0,1.0,2,4,2.0,0,3
10185,3.0,3.0,5.0,0,1.0,1.0,3,1,1.0,0,1
10186,3.0,3.0,5.0,0,1.0,1.0,3,3,1.0,0,1
10187,3.0,3.0,5.0,0,1.0,1.0,3,3,2.0,0,1
10188,3.0,3.0,5.0,0,1.0,1.0,3,4,1.0,0,3
10189,3.0,3.0,5.0,0,1.0,1.0,3,4,2.0,0,1
10190,3.0,3.0,5.0,0,1.0,1.0,4,4,2.0,0,2
10191,3.0,3.0,5.0,0,1.0,2.0,0,3,1.0,0,1
10192,3.0,3.0,5.0,0,1.0,2.0,0,4,1.0,0,2
10193,3.0,3.0,5.0,0,1.0,2.0,0,4,2.0,0,1
10194,3.0,3.0,5.0,0,1.0,2.0,1,4,1.0,0,3
10195,3.0,3.0,5.0,0,1.0,2.0,1,4,2.0,0,2
10196,3.0,3.0,5.0,0,1.0,2.0,2,4,1.0,0,2
10197,3.0,3.0,5.0,0,1.0,3.0,0,2,2.0,0,1
10198,3.0,3.0,5.0,0,1.0,3.0,0,3,1.0,0,2
10199,3.0,3.0,5.0,0,1.0,3.0,0,4,1.0,0,2
10200,3.0,3.0,5.0,0,1.0,3.0,1,3,2.0,0,1
10201,3.0,3.0,5.0,0,1.0,3.0,2,3,1.0,0,1
10202,3.0,3.0,5.0,0,1.0,3.0,2,4,1.0,0,1
10203,3.0,3.0,5.0,0,2.0,1.0,0,2,1.0,0,1
10204,3.0,3.0,5.0,0,2.0,1.0,0,3,1.0,0,3
10205,3.0,3.0,5.0,0,2.0,1.0,0,3,2.0,0,2
10206,3.0,3.0,5.0,0,2.0,1.0,0,4,1.0,0,3
10207,3.0,3.0,5.0,0,2.0,1.0,1,3,1.0,0,1
10208,3.0,3.0,5.0,0,2.0,1.0,1,3,2.0,0,1
10209,3.0,3.0,5.0,0,2.0,1.0,1,4,1.0,0,4
10210,3.0,3.0,5.0,0,2.0,1.0,1,4,2.0,0,2
10211,3.0,3.0,5.0,0,2.0,1.0,2,3,2.0,0,1
10212,3.0,3.0,5.0,0,2.0,1.0,2,4,1.0,0,3
10213,3.0,3.0,5.0,0,2.0,1.0,2,4,2.0,0,1
10214,3.0,3.0,5.0,0,2.0,1.0,3,4,1.0,0,3
10215,3.0,3.0,5.0,0,2.0,2.0,1,4,1.0,0,2
10216,3.0,3.0,5.0,0,2.0,2.0,3,4,1.0,0,1
10217,3.0,3.0,5.0,0,2.0,3.0,0,3,1.0,0,1
10218,3.0,3.0,5.0,0,2.0,3.0,1,4,2.0,0,2
10219,3.0,3.0,5.0,0,2.0,3.0,3,4,1.0,0,1
10220,3.0,3.0,5.0,0,3.0,1.0,0,2,1.0,0,1
10221,3.0,3.0,5.0,0,3.0,1.0,0,3,1.0,0,1
10222,3.0,3.0,5.0,0,3.0,1.0,0,4,1.0,0,1
10223,3.0,3.0,5.0,0,3.0,1.0,1,4,1.0,0,3
10224,3.0,3.0,5.0,0,3.0,1.0,1,4,2.0,0,2
10225,3.0,3.0,5.0,0,3.0,1.0,2,3,2.0,0,1
10226,3.0,3.0,5.0,0,3.0,1.0,2,4,1.0,0,3
10227,3.0,3.0,5.0,0,3.0,1.0,2,4,2.0,0,1
10228,3.0,3.0,5.0,0,3.0,3.0,0,4,1.0,0,1
10229,3.0,3.0,5.0,0,4.0,1.0,0,4,1.0,0,1
10230,3.0,3.0,5.0,0,4.0,1.0,1,4,1.0,0,1
10231,3.0,3.0,5.0,0,4.0,1.0,1,4,2.0,0,1
10232,3.0,3.0,5.0,0,4.0,1.0,2,4,1.0,0,3
10233,3.0,3.0,5.0,0,4.0,2.0,0,4,1.0,0,1
10234,3.0,3.0,5.0,0,4.0,2.0,2,4,1.0,0,1
10235,3.0,3.0,5.0,0,4.0,3.0,1,4,1.0,0,1
10236,3.0,3.0,5.0,0,4.0,3.0,1,4,7.0,0,1
10237,3.0,3.0,5.0,1,1.0,1.0,0,4,1.0,0,2
10238,3.0,3.0,5.0,1,1.0,1.0,1,3,1.0,0,3
10239,3.0,3.0,5.0,1,1.0,1.0,1,3,2.0,0,1
10240,3.0,3.0,5.0,1,1.0,1.0,1,4,1.0,0,4
10241,3.0,3.0,5.0,1,1.0,1.0,2,4,1.0,0,3
10242,3.0,3.0,5.0,1,1.0,1.0,3,1,2.0,0,1
10243,3.0,3.0,5.0,1,2.0,1.0,1,4,1.0,0,1
10244,3.0,3.0,5.0,1,2.0,1.0,2,4,1.0,0,1
10245,3.0,3.0,5.0,1,2.0,3.0,1,4,1.0,0,1
10246,3.0,3.0,5.0,1,3.0,1.0,0,4,1.0,0,1
10247,3.0,3.0,6.0,0,1.0,1.0,0,2,1.0,0,1
10248,3.0,3.0,6.0,0,1.0,1.0,0,2,2.0,0,1
10249,3.0,3.0,6.0,0,1.0,1.0,0,3,1.0,0,4
10250,3.0,3.0,6.0,0,1.0,1.0,0,3,2.0,0,3
10251,3.0,3.0,6.0,0,1.0,1.0,0,4,1.0,0,4
10252,3.0,3.0,6.0,0,1.0,1.0,0,4,2.0,0,4
10253,3.0,3.0,6.0,0,1.0,1.0,1,2,1.0,0,2
10254,3.0,3.0,6.0,0,1.0,1.0,1,3,1.0,0,4
10255,3.0,3.0,6.0,0,1.0,1.0,1,3,2.0,0,2
10256,3.0,3.0,6.0,0,1.0,1.0,1,4,1.0,0,5
10257,3.0,3.0,6.0,0,1.0,1.0,1,4,2.0,0,4
10258,3.0,3.0,6.0,0,1.0,1.0,2,2,2.0,0,1
10259,3.0,3.0,6.0,0,1.0,1.0,2,3,1.0,0,3
10260,3.0,3.0,6.0,0,1.0,1.0,2,3,2.0,0,1
10261,3.0,3.0,6.0,0,1.0,1.0,2,4,1.0,0,3
10262,3.0,3.0,6.0,0,1.0,1.0,2,4,2.0,0,2
10263,3.0,3.0,6.0,0,1.0,1.0,3,3,1.0,0,3
10264,3.0,3.0,6.0,0,1.0,1.0,3,3,2.0,0,1
10265,3.0,3.0,6.0,0,1.0,1.0,3,4,1.0,0,3
10266,3.0,3.0,6.0,0,1.0,1.0,4,3,1.0,0,2
10267,3.0,3.0,6.0,0,1.0,1.0,4,4,1.0,0,1
10268,3.0,3.0,6.0,0,1.0,1.0,4,4,2.0,0,1
10269,3.0,3.0,6.0,0,1.0,2.0,0,2,1.0,0,1
10270,3.0,3.0,6.0,0,1.0,2.0,0,4,1.0,0,1
10271,3.0,3.0,6.0,0,1.0,2.0,1,4,1.0,0,1
10272,3.0,3.0,6.0,0,1.0,2.0,1,4,2.0,0,2
10273,3.0,3.0,6.0,0,1.0,3.0,0,4,2.0,0,1
10274,3.0,3.0,6.0,0,1.0,3.0,1,4,1.0,0,1
10275,3.0,3.0,6.0,0,1.0,3.0,1,4,2.0,0,1
10276,3.0,3.0,6.0,0,1.0,3.0,2,4,1.0,0,2
10277,3.0,3.0,6.0,0,2.0,1.0,0,3,2.0,0,1
10278,3.0,3.0,6.0,0,2.0,1.0,0,4,1.0,0,1
10279,3.0,3.0,6.0,0,2.0,1.0,0,4,2.0,0,1
10280,3.0,3.0,6.0,0,2.0,1.0,1,2,1.0,0,1
10281,3.0,3.0,6.0,0,2.0,1.0,1,4,1.0,0,2
10282,3.0,3.0,6.0,0,2.0,1.0,1,4,2.0,0,3
10283,3.0,3.0,6.0,0,2.0,2.0,0,3,1.0,0,1
10284,3.0,3.0,6.0,0,2.0,2.0,1,4,1.0,0,1
10285,3.0,3.0,6.0,0,2.0,2.0,1,4,2.0,0,1
10286,3.0,3.0,6.0,0,2.0,3.0,0,3,1.0,0,1
10287,3.0,3.0,6.0,0,2.0,3.0,0,4,2.0,0,1
10288,3.0,3.0,6.0,0,2.0,3.0,1,3,1.0,0,1
10289,3.0,3.0,6.0,0,2.0,3.0,1,4,1.0,0,1
10290,3.0,3.0,6.0,0,3.0,1.0,0,3,2.0,0,1
10291,3.0,3.0,6.0,0,3.0,2.0,0,2,1.0,0,1
10292,3.0,3.0,6.0,0,4.0,1.0,1,3,2.0,0,1
10293,3.0,3.0,6.0,0,4.0,1.0,2,4,1.0,0,2
10294,3.0,3.0,6.0,0,4.0,1.0,2,4,2.0,0,1
10295,3.0,3.0,6.0,1,1.0,1.0,0,3,2.0,0,1
10296,3.0,3.0,6.0,1,1.0,1.0,0,4,1.0,0,2
10297,3.0,3.0,6.0,1,1.0,1.0,1,3,1.0,0,1
10298,3.0,3.0,6.0,1,1.0,1.0,1,4,1.0,0,2
10299,3.0,3.0,6.0,1,2.0,1.0,0,3,1.0,0,1
10300,3.0,3.0,6.0,1,2.0,1.0,2,4,1.0,0,1
10301,3.0,3.0,7.0,0,1.0,1.0,0,3,1.0,0,1
10302,3.0,3.0,7.0,0,1.0,1.0,0,4,1.0,0,3
10303,3.0,3.0,7.0,0,1.0,1.0,0,4,2.0,0,1
10304,3.0,3.0,7.0,0,1.0,1.0,1,3,1.0,0,3
10305,3.0,3.0,7.0,0,1.0,1.0,1,3,2.0,0,2
10306,3.0,3.0,7.0,0,1.0,1.0,1,4,1.0,0,3
10307,3.0,3.0,7.0,0,1.0,1.0,1,4,2.0,0,2
10308,3.0,3.0,7.0,0,1.0,1.0,2,4,1.0,0,2
10309,3.0,3.0,7.0,0,1.0,1.0,3,3,2.0,0,1
10310,3.0,3.0,7.0,0,1.0,1.0,4,4,1.0,0,2
10311,3.0,3.0,7.0,0,1.0,2.0,0,4,2.0,0,1
10312,3.0,3.0,7.0,0,1.0,3.0,0,4,2.0,0,1
10313,3.0,3.0,7.0,0,1.0,3.0,1,4,2.0,0,1
10314,3.0,3.0,7.0,0,1.0,4.0,2,4,1.0,0,1
10315,3.0,3.0,7.0,0,2.0,1.0,0,3,1.0,0,1
10316,3.0,3.0,7.0,0,2.0,1.0,0,4,1.0,0,1
10317,3.0,3.0,7.0,0,2.0,1.0,1,4,1.0,0,2
10318,3.0,3.0,7.0,0,2.0,3.0,0,4,1.0,0,1
10319,3.0,3.0,7.0,0,2.0,3.0,0,4,2.0,0,3
10320,3.0,3.0,7.0,0,3.0,1.0,0,4,2.0,0,1
10321,3.0,3.0,7.0,1,1.0,1.0,1,4,1.0,0,2
10322,3.0,3.0,8.0,0,1.0,1.0,0,3,1.0,0,1
10323,3.0,3.0,8.0,0,1.0,1.0,0,4,1.0,0,2
10324,3.0,3.0,8.0,0,1.0,1.0,0,4,2.0,0,1
10325,3.0,3.0,8.0,0,1.0,1.0,1,3,1.0,0,1
10326,3.0,3.0,8.0,0,1.0,1.0,1,4,1.0,0,3
10327,3.0,3.0,8.0,0,1.0,1.0,2,3,1.0,0,1
10328,3.0,3.0,8.0,0,1.0,1.0,2,4,1.0,0,1
10329,3.0,3.0,8.0,0,1.0,3.0,0,3,1.0,0,1
10330,3.0,3.0,8.0,0,2.0,1.0,1,4,1.0,0,1
10331,3.0,3.0,8.0,1,1.0,1.0,1,4,1.0,0,1
10332,4.0,0.0,0.0,0,1.0,1.0,0,1,1.0,0,4
10333,4.0,0.0,0.0,0,1.0,1.0,0,1,2.0,0,1
10334,4.0,0.0,0.0,0,1.0,1.0,0,1,6.0,0,1
10335,4.0,0.0,0.0,0,1.0,1.0,0,2,1.0,0,5
10336,4.0,0.0,0.0,0,1.0,1.0,0,2,2.0,0,4
10337,4.0,0.0,0.0,0,1.0,1.0,0,3,1.0,0,5
10338,4.0,0.0,0.0,0,1.0,1.0,0,3,2.0,0,4
10339,4.0,0.0,0.0,0,1.0,1.0,0,3,6.0,0,2
10340,4.0,0.0,0.0,0,1.0,1.0,0,3,7.0,0,2
10341,4.0,0.0,0.0,0,1.0,1.0,0,4,1.0,0,5
10342,4.0,0.0,0.0,0,1.0,1.0,0,4,2.0,0,4
10343,4.0,0.0,0.0,0,1.0,1.0,1,1,1.0,0,3
10344,4.0,0.0,0.0,0,1.0,1.0,1,2,1.0,0,4
10345,4.0,0.0,0.0,0,1.0,1.0,1,2,2.0,0,2
10346,4.0,0.0,0.0,0,1.0,1.0,1,3,1.0,0,4
10347,4.0,0.0,0.0,0,1.0,1.0,1,3,2.0,0,1
10348,4.0,0.0,0.0,0,1.0,1.0,1,4,1.0,0,3
10349,4.0,0.0,0.0,0,1.0,1.0,1,4,2.0,0,2
10350,4.0,0.0,0.0,0,1.0,1.0,2,2,1.0,0,3
10351,4.0,0.0,0.0,0,1.0,1.0,2,2,2.0,0,1
10352,4.0,0.0,0.0,0,1.0,1.0,2,3,1.0,0,3
10353,4.0,0.0,0.0,0,1.0,1.0,2,3,2.0,0,1
10354,4.0,0.0,0.0,0,1.0,1.0,2,4,1.0,0,2
10355,4.0,0.0,0.0,0,1.0,1.0,3,2,1.0,0,2
10356,4.0,0.0,0.0,0,1.0,1.0,3,3,1.0,0,4
10357,4.0,0.0,0.0,0,1.0,1.0,3,3,2.0,0,2
10358,4.0,0.0,0.0,0,1.0,1.0,3,4,1.0,0,3
10359,4.0,0.0,0.0,0,1.0,1.0,4,3,2.0,0,1
10360,4.0,0.0,0.0,0,1.0,1.0,4,4,1.0,0,2
10361,4.0,0.0,0.0,0,1.0,2.0,0,1,1.0,0,2
10362,4.0,0.0,0.0,0,1.0,2.0,0,2,1.0,0,4
10363,4.0,0.0,0.0,0,1.0,2.0,0,2,2.0,0,3
10364,4.0,0.0,0.0,0,1.0,2.0,0,2,6.0,0,1
10365,4.0,0.0,0.0,0,1.0,2.0,0,3,1.0,0,4
10366,4.0,0.0,0.0,0,1.0,2.0,0,3,2.0,0,3
10367,4.0,0.0,0.0,0,1.0,2.0,0,3,7.0,0,1
10368,4.0,0.0,0.0,0,1.0,2.0,0,4,1.0,0,3
10369,4.0,0.0,0.0,0,1.0,2.0,0,4,2.0,0,1
10370,4.0,0.0,0.0,0,1.0,2.0,1,2,1.0,0,1
10371,4.0,0.0,0.0,0,1.0,2.0,1,3,1.0,0,2
10372,4.0,0.0,0.0,0,1.0,2.0,2,4,1.0,0,1
10373,4.0,0.0,0.0,0,1.0,2.0,3,4,1.0,0,1
10374,4.0,0.0,0.0,0,1.0,3.0,0,1,1.0,0,2
10375,4.0,0.0,0.0,0,1.0,3.0,0,1,2.0,0,1
10376,4.0,0.0,0.0,0,1.0,3.0,0,2,1.0,0,4
10377,4.0,0.0,0.0,0,1.0,3.0,0,2,2.0,0,3
10378,4.0,0.0,0.0,0,1.0,3.0,0,3,1.0,0,4
10379,4.0,0.0,0.0,0,1.0,3.0,0,3,2.0,0,1
10380,4.0,0.0,0.0,0,1.0,3.0,0,3,7.0,0,1
10381,4.0,0.0,0.0,0,1.0,3.0,0,4,1.0,0,3
10382,4.0,0.0,0.0,0,1.0,3.0,1,2,1.0,0,2
10383,4.0,0.0,0.0,0,1.0,3.0,1,3,1.0,0,2
10384,4.0,0.0,0.0,0,1.0,3.0,2,2,1.0,0,1
10385,4.0,0.0,0.0,0,1.0,3.0,2,3,1.0,0,1
10386,4.0,0.0,0.0,0,1.0,3.0,3,3,1.0,0,1
10387,4.0,0.0,0.0,0,1.0,3.0,3,4,1.0,0,1
10388,4.0,0.0,0.0,0,1.0,3.0,4,4,1.0,0,1
10389,4.0,0.0,0.0,0,1.0,4.0,0,2,1.0,0,3
10390,4.0,0.0,0.0,0,1.0,4.0,0,3,1.0,0,1
10391,4.0,0.0,0.0,0,1.0,4.0,0,4,1.0,0,1
10392,4.0,0.0,0.0,0,1.0,4.0,2,2,1.0,0,1
10393,4.0,0.0,0.0,0,2.0,1.0,0,1,1.0,0,3
10394,4.0,0.0,0.0,0,2.0,1.0,0,1,2.0,0,2
10395,4.0,0.0,0.0,0,2.0,1.0,0,2,1.0,0,4
10396,4.0,0.0,0.0,0,2.0,1.0,0,2,2.0,0,3
10397,4.0,0.0,0.0,0,2.0,1.0,0,2,6.0,0,2
10398,4.0,0.0,0.0,0,2.0,1.0,0,2,7.0,0,2
10399,4.0,0.0,0.0,0,2.0,1.0,0,3,1.0,0,4
10400,4.0,0.0,0.0,0,2.0,1.0,0,3,2.0,0,3
10401,4.0,0.0,0.0,0,2.0,1.0,0,4,1.0,0,3
10402,4.0,0.0,0.0,0,2.0,1.0,0,4,2.0,0,2
10403,4.0,0.0,0.0,0,2.0,1.0,1,1,2.0,0,1
10404,4.0,0.0,0.0,0,2.0,1.0,1,3,1.0,0,2
10405,4.0,0.0,0.0,0,2.0,1.0,2,2,1.0,0,1
10406,4.0,0.0,0.0,0,2.0,1.0,3,2,1.0,0,1
10407,4.0,0.0,0.0,0,2.0,1.0,3,3,1.0,0,1
10408,4.0,0.0,0.0,0,2.0,2.0,0,1,1.0,0,2
10409,4.0,0.0,0.0,0,2.0,2.0,0,2,1.0,0,3
10410,4.0,0.0,0.0,0,2.0,2.0,0,2,2.0,0,3
10411,4.0,0.0,0.0,0,2.0,2.0,0,2,7.0,0,1
10412,4.0,0.0,0.0,0,2.0,2.0,0,3,1.0,0,3
10413,4.0,0.0,0.0,0,2.0,2.0,1,2,1.0,0,1
10414,4.0,0.0,0.0,0,2.0,3.0,0,1,1.0,0,2
10415,4.0,0.0,0.0,0,2.0,3.0,0,2,1.0,0,4
10416,4.0,0.0,0.0,0,2.0,3.0,0,2,2.0,0,2
10417,4.0,0.0,0.0,0,2.0,3.0,0,2,7.0,0,1
10418,4.0,0.0,0.0,0,2.0,3.0,0,3,1.0,0,3
10419,4.0,0.0,0.0,0,2.0,3.0,0,3,2.0,0,1
10420,4.0,0.0,0.0,0,2.0,3.0,0,4,1.0,0,1
10421,4.0,0.0,0.0,0,2.0,3.0,1,3,1.0,0,1
10422,4.0,0.0,0.0,0,2.0,3.0,1,3,2.0,0,1
10423,4.0,0.0,0.0,0,2.0,4.0,0,2,1.0,0,2
10424,4.0,0.0,0.0,0,2.0,4.0,0,2,7.0,0,1
10425,4.0,0.0,0.0,0,2.0,4.0,0,3,1.0,0,1
10426,4.0,0.0,0.0,0,2.0,4.0,0,3,2.0,0,1
10427,4.0,0.0,0.0,0,3.0,1.0,0,2,1.0,0,3
10428,4.0,0.0,0.0,0,3.0,1.0,0,3,1.0,0,3
10429,4.0,0.0,0.0,0,3.0,1.0,0,3,2.0,0,1
10430,4.0,0.0,0.0,0,3.0,1.0,0,4,1.0,0,1
10431,4.0,0.0,0.0,0,3.0,1.0,1,3,1.0,0,1
10432,4.0,0.0,0.0,0,3.0,1.0,2,2,1.0,0,1
10433,4.0,0.0,0.0,0,3.0,2.0,0,2,1.0,0,3
10434,4.0,0.0,0.0,0,3.0,2.0,0,2,2.0,0,1
10435,4.0,0.0,0.0,0,3.0,2.0,1,3,1.0,0,1
10436,4.0,0.0,0.0,0,3.0,3.0,0,2,1.0,0,2
10437,4.0,0.0,0.0,0,3.0,3.0,0,3,1.0,0,1
10438,4.0,0.0,0.0,0,4.0,1.0,0,2,1.0,0,2
10439,4.0,0.0,0.0,0,4.0,1.0,0,2,2.0,0,1
10440,4.0,0.0,0.0,0,4.0,1.0,0,3,1.0,0,2
10441,4.0,0.0,0.0,0,4.0,1.0,0,4,1.0,0,1
10442,4.0,0.0,0.0,0,4.0,1.0,1,3,1.0,0,1
10443,4.0,0.0,0.0,0,4.0,2.0,0,2,1.0,0,2
10444,4.0,0.0,0.0,0,4.0,2.0,0,3,1.0,0,2
10445,4.0,0.0,0.0,0,4.0,2.0,0,3,7.0,0,1
10446,4.0,0.0,0.0,0,4.0,3.0,0,2,1.0,0,2
10447,4.0,0.0,0.0,0,4.0,3.0,0,2,2.0,0,2
10448,4.0,0.0,0.0,0,4.0,3.0,2,4,2.0,0,1
10449,4.0,0.0,0.0,1,1.0,1.0,0,1,1.0,0,1
10450,4.0,0.0,0.0,1,1.0,1.0,0,1,2.0,0,1
10451,4.0,0.0,0.0,1,1.0,1.0,0,2,1.0,0,2
10452,4.0,0.0,0.0,1,1.0,1.0,0,2,2.0,0,1
10453,4.0,0.0,0.0,1,1.0,1.0,0,3,1.0,0,3
10454,4.0,0.0,0.0,1,1.0,1.0,0,3,2.0,0,1
10455,4.0,0.0,0.0,1,1.0,1.0,0,4,1.0,0,1
10456,4.0,0.0,0.0,1,1.0,1.0,1,3,1.0,0,1
10457,4.0,0.0,0.0,1,1.0,2.0,0,3,1.0,0,1
10458,4.0,0.0,0.0,1,1.0,3.0,0,3,1.0,0,1
10459,4.0,0.0,0.0,1,2.0,1.0,0,3,1.0,0,1
10460,4.0,0.0,0.0,1,2.0,1.0,1,1,1.0,0,1
10461,4.0,0.0,0.0,1,2.0,3.0,0,2,1.0,0,1
10462,4.0,0.0,1.0,0,1.0,1.0,0,1,1.0,0,4
10463,4.0,0.0,1.0,0,1.0,1.0,0,1,2.0,0,3
10464,4.0,0.0,1.0,0,1.0,1.0,0,1,6.0,0,3
10465,4.0,0.0,1.0,0,1.0,1.0,0,2,1.0,0,5
10466,4.0,0.0,1.0,0,1.0,1.0,0,2,2.0,0,4
10467,4.0,0.0,1.0,0,1.0,1.0,0,2,5.0,0,1
10468,4.0,0.0,1.0,0,1.0,1.0,0,2,6.0,0,2
10469,4.0,0.0,1.0,0,1.0,1.0,0,2,7.0,0,2
10470,4.0,0.0,1.0,0,1.0,1.0,0,3,1.0,0,5
10471,4.0,0.0,1.0,0,1.0,1.0,0,3,2.0,0,5
10472,4.0,0.0,1.0,0,1.0,1.0,0,3,5.0,0,1
10473,4.0,0.0,1.0,0,1.0,1.0,0,3,7.0,0,2
10474,4.0,0.0,1.0,0,1.0,1.0,0,4,1.0,0,5
10475,4.0,0.0,1.0,0,1.0,1.0,0,4,2.0,0,4
10476,4.0,0.0,1.0,0,1.0,1.0,0,4,6.0,0,1
10477,4.0,0.0,1.0,0,1.0,1.0,1,1,1.0,0,3
10478,4.0,0.0,1.0,0,1.0,1.0,1,1,2.0,0,1
10479,4.0,0.0,1.0,0,1.0,1.0,1,2,1.0,0,4
10480,4.0,0.0,1.0,0,1.0,1.0,1,2,2.0,0,2
10481,4.0,0.0,1.0,0,1.0,1.0,1,3,1.0,0,4
10482,4.0,0.0,1.0,0,1.0,1.0,1,3,2.0,0,3
10483,4.0,0.0,1.0,0,1.0,1.0,1,4,1.0,0,3
10484,4.0,0.0,1.0,0,1.0,1.0,1,4,2.0,0,1
10485,4.0,0.0,1.0,0,1.0,1.0,2,2,1.0,0,4
10486,4.0,0.0,1.0,0,1.0,1.0,2,2,2.0,0,3
10487,4.0,0.0,1.0,0,1.0,1.0,2,3,1.0,0,4
10488,4.0,0.0,1.0,0,1.0,1.0,2,3,2.0,0,3
10489,4.0,0.0,1.0,0,1.0,1.0,2,4,1.0,0,2
10490,4.0,0.0,1.0,0,1.0,1.0,3,1,1.0,0,1
10491,4.0,0.0,1.0,0,1.0,1.0,3,1,2.0,0,1
10492,4.0,0.0,1.0,0,1.0,1.0,3,2,1.0,0,3
10493,4.0,0.0,1.0,0,1.0,1.0,3,2,2.0,0,1
10494,4.0,0.0,1.0,0,1.0,1.0,3,3,1.0,0,4
10495,4.0,0.0,1.0,0,1.0,1.0,3,3,2.0,0,2
10496,4.0,0.0,1.0,0,1.0,1.0,3,4,1.0,0,2
10497,4.0,0.0,1.0,0,1.0,1.0,4,2,1.0,0,1
10498,4.0,0.0,1.0,0,1.0,1.0,4,3,1.0,0,3
10499,4.0,0.0,1.0,0,1.0,1.0,4,3,2.0,0,1
10500,4.0,0.0,1.0,0,1.0,1.0,4,4,1.0,0,2
10501,4.0,0.0,1.0,0,1.0,2.0,0,1,1.0,0,2
10502,4.0,0.0,1.0,0,1.0,2.0,0,2,1.0,0,4
10503,4.0,0.0,1.0,0,1.0,2.0,0,2,2.0,0,3
10504,4.0,0.0,1.0,0,1.0,2.0,0,3,1.0,0,4
10505,4.0,0.0,1.0,0,1.0,2.0,0,3,2.0,0,3
10506,4.0,0.0,1.0,0,1.0,2.0,0,3,6.0,0,2
10507,4.0,0.0,1.0,0,1.0,2.0,0,3,7.0,0,1
10508,4.0,0.0,1.0,0,1.0,2.0,0,4,1.0,0,3
10509,4.0,0.0,1.0,0,1.0,2.0,0,4,2.0,0,1
10510,4.0,0.0,1.0,0,1.0,2.0,1,1,1.0,0,1
10511,4.0,0.0,1.0,0,1.0,2.0,1,3,1.0,0,1
10512,4.0,0.0,1.0,0,1.0,2.0,2,3,1.0,0,1
10513,4.0,0.0,1.0,0,1.0,2.0,2,4,1.0,0,1
10514,4.0,0.0,1.0,0,1.0,2.0,3,3,1.0,0,2
10515,4.0,0.0,1.0,0,1.0,2.0,4,3,1.0,0,1
10516,4.0,0.0,1.0,0,1.0,3.0,0,1,1.0,0,3
10517,4.0,0.0,1.0,0,1.0,3.0,0,1,2.0,0,1
10518,4.0,0.0,1.0,0,1.0,3.0,0,2,1.0,0,4
10519,4.0,0.0,1.0,0,1.0,3.0,0,2,2.0,0,3
10520,4.0,0.0,1.0,0,1.0,3.0,0,2,7.0,0,1
10521,4.0,0.0,1.0,0,1.0,3.0,0,3,1.0,0,4
10522,4.0,0.0,1.0,0,1.0,3.0,0,3,2.0,0,3
10523,4.0,0.0,1.0,0,1.0,3.0,0,3,3.0,0,1
10524,4.0,0.0,1.0,0,1.0,3.0,0,3,7.0,0,1
10525,4.0,0.0,1.0,0,1.0,3.0,0,4,1.0,0,3
10526,4.0,0.0,1.0,0,1.0,3.0,1,2,1.0,0,1
10527,4.0,0.0,1.0,0,1.0,3.0,1,3,1.0,0,3
10528,4.0,0.0,1.0,0,1.0,3.0,2,1,1.0,0,1
10529,4.0,0.0,1.0,0,1.0,3.0,2,2,1.0,0,1
10530,4.0,0.0,1.0,0,1.0,3.0,3,2,2.0,0,2
10531,4.0,0.0,1.0,0,1.0,3.0,3,3,1.0,0,1
10532,4.0,0.0,1.0,0,1.0,4.0,0,2,1.0,0,3
10533,4.0,0.0,1.0,0,2.0,1.0,0,1,1.0,0,3
10534,4.0,0.0,1.0,0,2.0,1.0,0,1,2.0,0,1
10535,4.0,0.0,1.0,0,2.0,1.0,0,2,1.0,0,5
10536,4.0,0.0,1.0,0,2.0,1.0,0,2,2.0,0,3
10537,4.0,0.0,1.0,0,2.0,1.0,0,2,7.0,0,2
10538,4.0,0.0,1.0,0,2.0,1.0,0,3,1.0,0,5
10539,4.0,0.0,1.0,0,2.0,1.0,0,3,2.0,0,3
10540,4.0,0.0,1.0,0,2.0,1.0,0,4,1.0,0,3
10541,4.0,0.0,1.0,0,2.0,1.0,0,4,2.0,0,1
10542,4.0,0.0,1.0,0,2.0,1.0,1,2,1.0,0,2
10543,4.0,0.0,1.0,0,2.0,1.0,1,2,2.0,0,1
10544,4.0,0.0,1.0,0,2.0,1.0,1,3,1.0,0,2
10545,4.0,0.0,1.0,0,2.0,1.0,1,4,1.0,0,2
10546,4.0,0.0,1.0,0,2.0,1.0,2,2,1.0,0,3
10547,4.0,0.0,1.0,0,2.0,1.0,2,3,1.0,0,1
10548,4.0,0.0,1.0,0,2.0,1.0,2,4,1.0,0,2
10549,4.0,0.0,1.0,0,2.0,1.0,3,2,1.0,0,1
10550,4.0,0.0,1.0,0,2.0,1.0,3,3,2.0,0,1
10551,4.0,0.0,1.0,0,2.0,1.0,4,3,1.0,0,2
10552,4.0,0.0,1.0,0,2.0,2.0,0,1,1.0,0,2
10553,4.0,0.0,1.0,0,2.0,2.0,0,2,1.0,0,3
10554,4.0,0.0,1.0,0,2.0,2.0,0,2,2.0,0,2
10555,4.0,0.0,1.0,0,2.0,2.0,0,2,5.0,0,1
10556,4.0,0.0,1.0,0,2.0,2.0,0,2,7.0,0,1
10557,4.0,0.0,1.0,0,2.0,2.0,0,3,1.0,0,4
10558,4.0,0.0,1.0,0,2.0,2.0,0,3,2.0,0,1
